ID	Bibliography	Discussion	Title	Ancient City	Roman Province	Date	Low Date	High Date	Low Date Uncertainty	High Date Uncertainty	Dedicator	Honorand	Military	Civic	Administrator	Inscription Type	Keywords	Modern City	Modern Country	Photo	Sole Dedication	Group Dedication	Checked By	Damnatio	Inscription Text	Translation	Notes
561	Vives 00363 = CIL 02 02661	"Transcription from EDCS.

HG"									C. Iulius Cerealis						"Juno, C, JD, propraetor"	Leon/ Legio	Hispania	http://web3.forest.usf.edu/main/other/severan/jdi/images/560.jpg			Translation		Iunoni Re[ginae] / pro salute et im[perii] / diuturnita[te] [Imp(eratoris)] / M(arci) Aurelli(!) Anto[nini] / Pii Fel(icis) Aug(usti) et Iu[liae] / Piae Fel(icis) Aug(ustae) ma[tris] / Antonini Aug(usti) [cas]/trorum senat[us] / ac patriae / C(aius) Iul(ius) Cerealis co(n)s(ul) [leg(atus)] / Aug(usti) pr(o) pr(aetore) pr(ovinciae) H(ispaniae) n(ovae) c(iterioris) An[toni]/nianae post divi[sam] / provinc(iam) primus ab eo [missus]		
557	TAM III/1 00099	*UNABLE TO FIND TRANSCRIPTION ON EDCS*																		http://web3.forest.usf.edu/main/other/severan/jdi/images/556.jpg			Attention!				
595	ILMar 00071	"*UNABLE TO FIND TRANSCRIPTION ON EDCS*

HG"																		http://web3.forest.usf.edu/main/other/severan/jdi/images/594.jpg			Attention!				
497	IGBulg 031 01323 = IGRR 01 718. 1469 = Kalinka 42					212-217					city of Pilippopolis						"domus, C, JD, senate, people of Rome"	Philippopolis	Moesia Inferior	http://web3.forest.usf.edu/main/other/severan/jdi/images/496.jpg			Translation		"[_____ ____].
[_π__ — — _______]_____ _(_____) ________ __________ ___ [— — — — — —]
[— — — _______ ___]___ ___(_____) ___ ___ ___π_____ __[___ ___ _____ _________]
[___ _____ ____]___ ___ ______ ___ _____ ____ππ_π__[_____ — — — — — —, ___]-
[__________ — — —]__ _________, _[_]______[_]_[_] ___[— — — — — — — — — — —]
[— — — — — — — — —]______ ____[— — — — — — — — — — — — — — — — — — —]
[— — — — — — — — —]_____[— — — — — — — — — — — — — — — — — — — — — —]
[— — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — —]"		
182	CIL 03 12272	"EDCS cites this as CIL 03, 12272 = AE 1995, 01528

KP: Also needs Greek transcription and translation."																		http://web3.forest.usf.edu/main/other/severan/jdi/images/181.jpg			Attention!		[Imp(erator) Caes(ar) L(ucius) Septimius Severus Pius Per]/[tinax Aug(ustus) pontifex maximus tribuni]/[ciae potestatis VIIII] co(n)s(ul) II [e]t [Imp(erator) Caes(ar)] / [M(arcus) Aur(elius) Antonin]us Pius [Aug(ustus) pontifex maxi]/[mus] [[et P(ublius) Septimius Geta nobilissi]]/[[mus Caesar]] et Iul(ia) [D]o[mna Augusta] / [mater castr]orum // [ GR		
530	IGRR 04 00468 = CIG 06829	"CIG 6829; von Prott., Athen. Mitheil, XXVII (1902) p 182"				198-209					"L. Septimius Truphon, Alexandreus"						"domus, philosopher, priest, archierus, Dionysus, Bacchus"	Pergamum	Mysia	http://web3.forest.usf.edu/main/other/severan/jdi/images/529.jpg			Transcription				
377	CIL 08 02708																			http://web3.forest.usf.edu/main/other/severan/jdi/images/376.jpg			Image				
214	AE 2000 01578																			http://web3.forest.usf.edu/main/other/severan/jdi/images/213.jpg			Image				
435	CIL 08 25484	[SN]  Uncertain of the last three lines of the inscription.															"LSS, C, JD, Domus"			http://web3.forest.usf.edu/main/other/severan/jdi/images/434.jpg			Transcription		[iovi optimo] MAXIMO ]                 [ [ivnoni] ]                    [ [re]GI[n]AE / [pro salvte imp(eratoris) caes(aris) l(ucii) se]PTIMI SEVERI PII PERTIN[acis] AVG(usti) ARABICI A[diabenici part]HICI MAXIMI PONTIF(ici) MAXIM(i) / [et imp(eratoris) caes(aris) m(arci) avreli antoni]NI PII FELICI S AVG(usti)  ]    [  TR(ibuniciae) POTESTATIS  ]                            [  (s)EVERI / [et ivliae a]VGVSTAE MATR[is] CASTRORVM  ]             [  AVGV[storu]M TOTIVS Q[ue domvs divinae] / VS FELIX TESTAMENT[o]  ]     [  SVO PATRIAE SV  ]             [  NSI EX ? MILIBVS N FIERI IVS / PARI OPERE EX  ]           [  O PRAECEPIT O  ]        [ MEMMIA PVDE / S  ]              [  PVBLIC	"To Jupiter Optimus Maximus [and] to Juno Regina
For the safety of Imperator Caesar Lucius Septimius Pius Pertinax Augustus, Arabicus, Adiabenicus, Pathicus Maximus, Pontifex Maximus
and of Imperator Caesar Marcus Aurelius Antoninus Pius Felix Augustus, in the unknown year of his Tribunicia Potestas . . . Severus?  (Geta erased?)
and of Julia Augusta, Mater Castrorum, and Mater Augustorum, and of the entire Divine House.
. . ."	
495	IGBulg 00635 = IGRR 01 00574 = AE 1902 00112					193-211					city of Nicopolis						"JD sole dedicant, city, Nicopolis, mater castrorum"	Nicopolis ad Istrum	Moesia Inferior	http://web3.forest.usf.edu/main/other/severan/jdi/images/494.jpg			Translation		"______      _____.
_______ ________ ______ _______
_ _____ ___ _ _____ _____π______ π___
_____ π____[_] _________.
           _______."	"With good fortune. To Julia Augusta mother of the camp, the boule and people of Nicopolis ad Istrum set this up with good fortune."	
474	Habicht 00016 = AE 1903 00150 = CIL 03 14192^12 = Robert Gladiateurs S. 215 Nr. 00258	"Could not find on EDCS
MG"																		http://web3.forest.usf.edu/main/other/severan/jdi/images/473.jpg			Image				
350	IRT 00291 = AE 1926 00159 = AE 1951 00230 = AE 1954 00201b = AE 2005 +01662	"EDCS addition; not in Kettenhoffen

MW"															JD			http://web3.forest.usf.edu/main/other/severan/jdi/images/349.jpg			Image		Iuliae Domnae / Aug(ustae) Iunoni / orbis terrae / Q(uintus) Fulvius Dida / Bubulianus / vot(um) sol(vit)		
181	CIL 03 12271 = CIL 03 00482	"EDCS cites this as CIL 03, 00482 (p 982) = CIL 03, 12271 = AE 1892, 00019 = AE 1995, 01529

*NEEDS GREEK TRANSCRIPTION AND TRANSLATION*"															"LSS, C, G, JD"			http://web3.forest.usf.edu/main/other/severan/jdi/images/180.jpg			Attention!		Imp(erator) Caes(ar) L(ucius) Septimius Severus Pius Per/tinax Aug(ustus) pontifex maximus tribuni/ciae potestatis VIIII co(n)s(ul) II et Imp(erator) Caes(ar) / M(arcus) Aur(elius) Antoninus Pius Aug(ustus) pontifex / maxi(mus) [[[et P(ublius) Septimius Geta nobiliss(imus) Caes(ar)]]] / et Iul(ia) Domna Aug(usta) mater castro/rum // GR		
14	AE 1908 00057										city of Drymos						"JD, LSS, G?, city Drymos, wife, mater avg"		Peloponnesus	http://web3.forest.usf.edu/main/other/severan/jdi/images/13.jpg			Transcription				
143	AE 1993 01715	"KP: Is this about the Severans? Also, is the “ou” part of the inscription?"																		http://web3.forest.usf.edu/main/other/severan/jdi/images/142.jpg			Attention!		"IOVI IVN[oni Reginae Minervae Avg(vstae) sacrvm / pr]O SALVTE IMP(eratoris) [Caes(aris) T. Aeli Hadriani Antonini Avg(vsti) Pii liberorvmq(ue)] / EIVS, CIVITAS SE[... templvm a fvndamentis (ou* a solo) d(ecreto) d(ecvrionvm) p(ecvnia) p(vblica) fecit; anno svfe]/TVM ROGATI SA[tvrnini ?(ou* -tvri?) f(ilii) et ... cvratoribvs] / SATVRO TERTV[lli f(ilio) et...] / ..."		
41	AE 1949 00109	"MG: Dated to 198, the year of the 11th acclamation of Imperator given to Severus. I am not sure as to the function of some of the 3s in the inscription."				198					villagers						"LSS, C, JD, villagers, mater avgg, mater castrorum"	Vicus Maracitanus	Africa Proconsularis	http://web3.forest.usf.edu/main/other/severan/jdi/images/40.jpg			Complete		[Iovi Optimo Maximo L(ucio) Septimio Seve]ro Aug(usto) Iunoni Reginae Iuliae Domn[ae Aug(ustae) 3 M(arco) Aurelio Antonino Aug(usto)] / [Imp(eratori) Caes(ari) L(ucio) Septimio Severo Pio Felici Aug(usto) p(ontifici) m(aximo) tr(ibunicia) pot(estate) 3 imp(eratori) X]I co(n)s(uli) III p(atri) p(atriae) Imp(eratori) Caes(ari) M(arco) Aurelio Antonino Aug(usto) Pio Felici P[3] / [3 Au]g(ustae) matri Augg(ustorum) et castrorum vicani [	"To Jupiter Optimus Maximus Lucius Septimius Severus Augustus (and) Juno, Queen Julia Domna Augusta (3?) (and to) Marcus Aurelius Antoninus Augustus. To the Imperator Lucius Septimius Severus Pius Felix Augustus, Pontifex Maximus, tribunicia potestas ?,  Imperator 11, three times Consul, Father of the Fatherland. To the Imperator Caesar Marcus Aurelius Antoninus Augustus Pius Felix P? To the Augusta, mother of the Augusti and the camp. The villagers dedicate"	
479	IBR 00335 = CIL 03 11951	"Transcription taken from EDCS
MG"															"C, G, JD"			http://web3.forest.usf.edu/main/other/severan/jdi/images/478.jpg			Image		[Pro salute dd(ominorum) nn(ostrorum) M(arci) A]ur(eli) Antonini Pii F/[el(icis) Aug(usti) et [[P(ubli) Septimi Getae Augg(ustorum)]] e]t Iul[iae Augustae matris Augg(ustorum)		
396	CIL 08 11731	"Transcription from EDCS.

HG"															"LSS, C, JD, domus"			http://web3.forest.usf.edu/main/other/severan/jdi/images/395.jpg			Translation		Pro salute Imp[eratorum Cae]sarum L(uci) Septimi Se[ver]i Pii Pertina[cis Aug(usti)] / p(atris) p(atriae) III co(n)s(ulis) et M(arci) Aureli [Anton]ini Pii Felicis Aug(usti) co(n)s(ulis) [et Iulia]e [Domnae] / Augustae matris [Augusti n(ostri)] et castrorum totiu[sque domus] / Caesarum nostrorum [po]rticum sacram a solo co[loni refecerunt(?)]		
404	CIL 08 14395 = CIL 08 01217	"Transcription from EDCS.

HG"															"LSS, C , G, JD, colony"			http://web3.forest.usf.edu/main/other/severan/jdi/images/403.jpg			Translation		[Imp(eratori) Caes(ari) divi M(arci) A]ntonini Pii Germanici Sarma[t(ici)] filio divi Commodi fratri divi Antonini Pii nepoti divi Hadr[iani] pronep(oti) divi Traiani Parthic[i] abnep(oti) divi Nervae adnep(oti) L(ucio) Septimio [Severo Pio Pertinaci Aug(usto) Arab(ico)] / Adiab(enico) Parth(ico) max(imo) po]nti[f(ici) maximo trib(unicia) potest(ate) XVII imp(eratori) XII co(n)s(uli) III p(atri) p(atriae) et Imp(eratori) Caes[a]ri L(uci) Septimi Severi Pii Pertinacis Aug(usti) Arab(ici) Adiab(enici) Part[h(ici)] max(imi) [fi]lio divi M(arci) Antonini Pii Germa[n(ici) Sarm(athici) nep(oti) divi Antonini pii] / [pronep(oti) divi Hadriani] abnep(oti) divi Traiani Part(hici) et divi Nervae adnep(oti) M(arco) Aurelio Antonino Pio Felici Aug(usto) trib(unicia) potest(ate) XI imp(eratori) II co(n)s(uli) III et [P(ublio)] Septimio [S]evero [[Getae [nobilissimo Caesari principi iuventutis]]] et Iuliae Domnae Augustae] / [matri Augg(ustorum) et c]astrorum col(onia) Septimia Vaga nomini et auspiciis divinis eorum inlustra per T(itum) Flavium Decimum proco(n)s(ulem) c(larissimum) v(irum) colonia deducta arcum fecit et numini Aug(ustorum) eorum dicavit		
385	CIL 08 04197 = CIL 08 18492 = D 00450	Transcription from EDCS.				214					Lucius Propertius Victor						"C, JD, veteran, military, mater avg, mater castrorum, mater senatus, mater patriae, flamen"	Verecunda (Markouna)	Numidia	http://web3.forest.usf.edu/main/other/severan/jdi/images/384.jpg			Image Proof		Iunoni Concordiae / Aug(ustae) pro salute / Imp(eratoris) Caes(aris) M(arci) Aureli / Severi Antonini Pii Fel(icis) / Aug(usti) Parthic(i) max(imi) Brit(annici) max(imi) / pontif(icis) max(imi) tr(ibunicia) p(otestate) XV imp(eratoris) / II co(n)s(ulis) IIII proco(n)s(ulis) divi / Severi fil(ii) et Iuliae Aug(ustae) / matris Aug(usti) et castror(um) et / senatus ac patriae / quod L(ucius) Propertius L(uci) f(ilius) Vic/tor vet(eranus) ob honorem fla/moni(i) se conlati ex HS IIII (milibus) [n(ummum)] / promiserat L(ucius) Proper/tius Martialis vet(eranus) fl(amen) p(er)p(etuus) / frater et Propertius Vic/tor {A}evocatus filius ei[us] / ampliata summa faciend(am) dedi/candamq(ue) curaverunt	"To Juno of Augustan Harmony on behalf of the health of the Imperator Caesar Marcus Aurelius Severus Antoninus Pius Felix Augustus Parthicus Maximus Britannicus Maximus Pontifex Maximus tribunicia potestas XV hailed imperator twice consul fourth time with proconsular power, son of the divine Severus and Julia Augusta mother of the Augustus and of the camp and of the senate and patria. The veteran Lucius Propertius Victor, son of Lucius Propertius which he promised that he would donate for the honor of the Flaminate, 4000 HA. His brother Lucius Propertius Martial, veteran, flamen perpetuus, ,Propertius Victor his son saw to it that this should be made and dedicated with more added on"	
376	CIL 08 02707 = CIL 08 18115																			http://web3.forest.usf.edu/main/other/severan/jdi/images/375.jpg			Image				
25	AE 1913 00010 = AE 1912 00017	"EDCS cites this as   AE 1912 00017 = AE 1913 00010. Not sure why there are four inscriptions attached to AE 1913 00010, unless they are part of one monument.

AB/JL: Not sure yet how the numero III fits into the translation"				198-211					Publius Aelius Menecratillus						"military, domus, LSS, C, JD, [[mater avg]]"	Lambaesis	"Africa, Numidia"	http://web3.forest.usf.edu/main/other/severan/jdi/images/24.jpg			Complete		Herculi Invicto s(acrum) / pro salute et victori(a) / Impp(eratorum) Caess(arum) L(uci) Sep(timi) / Severi {PE} Pertinac(is) / Pii et M(arci) Aur(eli) Ant(onini) / Augg(ustorum) et Iuliae / Aug(ustae) matris Aug(usti) / in honorem P(ubli) Maevi / Saturnini Honoratiani / trib(uni) lat(iclavii) mil(itum) leg(ionis) / XI Cl(audiae) c(larissimi) i(uvenis) fi/li(i) Aeliae Menecr[a]/tillae sororis su[ae] / P(ublius) Ael(ius) M(enecratillus) don(um) pat[ri]/ae suae dedit / num(ero) III	"A sacrifice to Hercules Invictus on behalf of the health and victory of the Imperatores Caesares Lucius Septimius Severus {PE} Pertinax Pius and of Marcus Aurelius Antoninus Augusti and of Julia Augusta mother of the Augustus. Publius Aelius Menecratillus from the third unit gave a gift to his country in honor of Publius Maevus Saturninus Honoratianus senatorial military tribune of the 11th Claudian Legion, son of his sister, Aelia Menecratilla."	
431	CIL 08 23405	"Transcription from EDCS.

HG"															"Venus, LSS, C, G, JD, domus"			http://web3.forest.usf.edu/main/other/severan/jdi/images/430.jpg			Attention!		Veneri Aug(ustae) [sacr(um)] / pro salute et incolumita[te] / Imp(eratoris) Caes(aris) L(uci) Septimi Seve/ri Pii Pertinnacis / Aug(usti) p(atris) p(atriae) et / Im(peratoris) Caes(aris) M(arci) Aureli Anto/nini Aug(usti) princip[i] / [[6]] / [[C(a)esaris]] et Iu[liae] / dom[nae] matris [Augg(ustorum)] / et castro[r(um) et patriae] / Terentia Sp[3]ra[3] / sacerdos [3] / v(otum) s(olvit) l(ibens) m(erito)		
534	IRT 00291 = AE 1926 00159	"Transcription taken from EDCS
MG"															"JD, Juno"	Labdah / Lepcis Magna	Tripolitana	http://web3.forest.usf.edu/main/other/severan/jdi/images/533.jpg			Image		Iuliae Domnae / Aug(ustae) Iunoni / orbis terrae / Q(uintus) Fulvius Dida / Bubulianus / vot(um) sol(vit)		
423	CIL 08 20865	"Transcription from EDCS.

HG"															"C, G, JD"			http://web3.forest.usf.edu/main/other/severan/jdi/images/422.jpg			Image		] / divi M(arci) An[tonini Pii 3] / M(arcus) Aur(elius) [3] / P(ublius) [[Septim[us Geta 3]]] / Iul[		
324	CIL 13 05085 = RISch-01 00080	"EDCS addition; not in Kettenhoffen

MW"															JD			http://web3.forest.usf.edu/main/other/severan/jdi/images/323.jpg			Translation		[Iuliae] / Dom{i}n[a]e Aug(ustae) / matri [c]astror(um) / Hel(vetii) publice		
89	AE 1975 00843																			http://web3.forest.usf.edu/main/other/severan/jdi/images/88.jpg			Image				
154	AE 1995 01442	"EDCS transcription; EDCS cites this as AE 1888, 00061 = AE 1995, 01442"															"G, JD"	Dogruca	Asia	http://web3.forest.usf.edu/main/other/severan/jdi/images/153.jpg			Image		] / [[et P(ublius) Septimius Geta nobiliss(imus)]] Caes(ar) / [et Iulia Dumma Aug(usta) mater cast]rorum [		
179	CIL 03 10333	"EDCS cites this as  CIL 03, 10333 = RIU-06, 01492

*MAY NOT BE COMPLETE IMAGE*"															"C, JD"			http://web3.forest.usf.edu/main/other/severan/jdi/images/178.jpg			Attention!		I(ovi) O(ptimo) M(aximo) IVNONI[i] / Reginae Min/ervae Marti et / Victor(i)ae et / HERCVLI AVG(usti) / PRO SALVTE D(omini) n(ostri) / M(arci) AVR(elii) SEVERI / [Ant]ONINI piI FEL/[icis Aug(usti) et] IuliaE / [Domnae Aug(ustae)		
171	CIL 03 07513	"EDCS cites this as  CIL 03, 07513 = IScM-05, 00252

KP: Date given post 195 because of title of mater castrorum, but a closer date is impossible due to lack of information."				post 195					Flavius Reginus II?						JD			http://web3.forest.usf.edu/main/other/severan/jdi/images/170.jpg			Proof		Iuliae Dom[nae] / Augustae [matri] / castro[rum] Fl(avius) Reg[inus II]/vir [	To Julia Domna Augusta mother of the camps. Flavius Reginus duovir	
118	AE 1987 00941 a/b = AE 1988 01030 = AE 1993 01520	"HG: Dated between 198 (when Geta became Caesar and Caracalla became Augustus) and 209 (when Geta became Augustus). 

Location: Found on an altar of white Limestone.

Rough translation of French notes: The names of 8 soldiers, 6 from the 11th Claudian Legion and 2 from the 1st Italian Legion of Severus; of detachments of these legions commanded by a “Primi Pili” with title “Praepositus” participated in Septimius Severus’s second campaign expedition in the east.  There are at least 2 Thracians among the soldiers named here.  According to the authors these 8 soldiers qualify as 
“Contractors of the fortress”, they must be those responsible for the moral guidance* of the fortress placed under Septimius Severus. SEE NOTES.

AB: The Primus Pilus is “the commander of the first century of the first cohort and the senior centurion of the legion” (Webster 1985, 216)

Lit from EDH: AE 1987, 0941.
 AE 1988, 1030.
 AE 1993, 1520."				198-209					Monius Felix?						"Jupiter, Juno, LSS, C, G, JD, military, centurion, legion, altar"	"Aulutrene (Dinar, Turkey) limestone altar"	Asia	http://web3.forest.usf.edu/main/other/severan/jdi/images/117.jpg			Proof		"[I(ovi) O(ptimo) M(aximo)] ET IUNO[ni Reg(inae)]/ PRO SALU(te) DD(ominorum) NN(ostrorum) IMPP(eratorum) AUGG(ustorum)/ [[et Getae Caesar(is)]]/ ET IULIAE MATRI KAS(trorum) SUC (sic) CURA MON(ii) FELICIS/ U(ir) O(ptimi), P(rimi) P(ili) PRAEPO(siti) VEX(illationum)/ AULUTRE(nae), MIL(ites) CON/DUCTO(res) KASTELLI/ LEG(ionis) XI CL(audiae): FL(auius) SABINIAN(us)/ TESS(erarius), VAL(erius) SIL(uanus) ET VAL(erius) / CASTUS, MUCATR (a)L(is) DOLEI,/ AUR(elius) SEUPRO ET AUR(elius) TARSA; LEG(ionis) I ITA(licae): [I]UL(ius) VIALIS, IUL(ius) FIRMUS."	"To Jupiter Optimus, Maximus and to Juno the Queen. Greetings on behalf of our (2) Lords, (2) Imperatores, (2) Augusti [[and Geta Caesar]] and Julia Mater Castrorum, * by the administration of Monius* Felix, the Foremost Centurion placed in command of soldiers(?) at (the fortress of) Aulutrena. The Soldier/contractors* of the fortress (Aulutrena):  of the 11th Claudian Legion: Flavius Sabinianus Tesserarius, Valerius Silvanus and Valerius Castus, Mucatralis Dolei, Aurelius Sevpro and Aurelius Tarsa.  Of the first Italian Legion: Julius Vialis (and) Julius Firmus."	
